===============================================================================
  MT PARAMETERS
 STREAMID= 0
   PERIOD= 2^19937 - 1
       NN=     624 MM=     397 WW= 32 RR= 31
     AVEC= 0x9908B0DF WMASK= 0xFFFFFFFF UMASK= 0x80000000 LMASK= 0x7FFFFFFF
      MAG= 0x00000000 0x9908B0DF
@ 80EC1E14 2162957844 -2132009452 -2132009452           0
@ B499C542 3029976386 -1264990910 -1264990910           0
@ EBCB8FDA 3955986394  -338980902  -338980902           0
@ F2CB6A56 4073417302  -221549994  -221549994           0
@ A9DE835D 2849932125 -1445035171 -1445035171           0
@ FA50207B 4199555195   -95412101   -95412101           0
@ AC826605 2894226949 -1400740347 -1400740347           0
@ 5BB652DE 1538675422  1538675422  1538675422           0
@ 28124391  672285585   672285585   672285585           0
@ B5B70969 3048671593 -1246295703 -1246295703           0
@ D223876E 3525543790  -769423506  -769423506           0
@ 5153FAA3 1364458147  1364458147  1364458147           0
@ 56A9B0E8 1453961448  1453961448  1453961448           0
@ E1DA8EA4 3789196964  -505770332  -505770332           0
@ 67C1962E 1740740142  1740740142  1740740142           0
@ A08D919A 2693632410 -1601334886 -1601334886           0
@ 680F6ECA 1745841866  1745841866  1745841866           0
@ C35D3D0C 3277667596 -1017299700 -1017299700           0
@ 9F1DB2F0 2669523696 -1625443600 -1625443600           0
@ 22026049  570581065   570581065   570581065           0
@ D6A364B9 3601032377  -693934919  -693934919           0
@ F30FDA80 4077902464  -217064832  -217064832           0
@ 2B3C7160  725381472   725381472   725381472           0
@ 4E36B9A1 1312209313  1312209313  1312209313           0
@ 34BFD468  884986984   884986984   884986984           0
@ 6D7C01C3 1836843459  1836843459  1836843459           0
@ 6D906CCA 1838181578  1838181578  1838181578           0
@  8055F4B  134569803   134569803   134569803           0
@ 4EDB075B 1322977115  1322977115  1322977115           0
@ A1463967 2705733991 -1589233305 -1589233305           0
@ 6D200E30 1830817328  1830817328  1830817328           0
@ 2533D03E  624152638   624152638   624152638           0
@ 58B2DAAF 1488116399  1488116399  1488116399           0
@ 5E179725 1578604325  1578604325  1578604325           0
@ FE5D0450 4267508816   -27458480   -27458480           0
@ 3C0BFF6C 1007419244  1007419244  1007419244           0
@ C32B6001 3274399745 -1020567551 -1020567551           0
@ C4C0615D 3300942173  -994025123  -994025123           0
@ 2B619294  727814804   727814804   727814804           0
@ 44B571EC 1152741868  1152741868  1152741868           0
@ 294CCE7A  692899450   692899450   692899450           0
@ CAB07336 3400561462  -894405834  -894405834           0
@ FD2C2D6D 4247530861   -47436435   -47436435           0
@ 5E9F1349 1587483465  1587483465  1587483465           0
@ 8F6F7F11 2406448913 -1888518383 -1888518383           0
@ 5BEEFE30 1542389296  1542389296  1542389296           0
@ 394D71B6  961376694   961376694   961376694           0
@ FC13D582 4229158274   -65809022   -65809022           0
@ EC49942A 3964245034  -330722262  -330722262           0
@ 731AF1FF 1931145727  1931145727  1931145727           0
@ A3648D1F 2741275935 -1553691361 -1553691361           0
@ 5070372C 1349531436  1349531436  1349531436           0
@ D7CE9C89 3620641929  -674325367  -674325367           0
@ 4E189110 1310232848  1310232848  1310232848           0
@ DE30D747 3727742791  -567224505  -567224505           0
@ 76C74226 1992770086  1992770086  1992770086           0
@ 7DE75119 2112311577  2112311577  2112311577           0
@ 3D2B9B84 1026268036  1026268036  1026268036           0
@ 5DE1E410 1575085072  1575085072  1575085072           0
@ FA1C2A28 4196149800   -98817496   -98817496           0
@ C102E41B 3238192155 -1056775141 -1056775141           0
@ 3608DD5D  906550621   906550621   906550621           0
@ 1F678316  526877462   526877462   526877462           0
@ 8906CA8B 2298923659 -1996043637 -1996043637           0
@ 8C5A8D44 2354744644 -1940222652 -1940222652           0
@ C86EFA0B 3362716171  -932251125  -932251125           0
@ 482A15AA 1210717610  1210717610  1210717610           0
@ B0929137 2962395447 -1332571849 -1332571849           0
@ CAE38902 3403909378  -891057918  -891057918           0
@ first 100 random integers from stream(   5)
@ int32
@ 87DF04AD 2279539885 -2015427411 -2015427411           0
@ 356B2BB9  896215993   896215993   896215993           0
@  1FA71E6   33190374    33190374    33190374           0
@  158A2AB   22586027    22586027    22586027           0
@ 9BE63B68 2615556968 -1679410328 -1679410328           0
@ A470E1DC 2758861276 -1536106020 -1536106020           0
@ AF9368E5 2945673445 -1349293851 -1349293851           0
@ 4D3F1404 1295979524  1295979524  1295979524           0
@ 17E4F324  400880420   400880420   400880420           0
@ B873FCCA 3094609098 -1200358198 -1200358198           0
@ 4FE182B3 1340179123  1340179123  1340179123           0
@ 59BD35F3 1505572339  1505572339  1505572339           0
@ 26138FE2  638816226   638816226   638816226           0
@ 90213B49 2418096969 -1876870327 -1876870327           0
@ 99FFCCFD 2583678205 -1711289091 -1711289091           0
@ 824DE684 2186143364 -2108823932 -2108823932           0
@ 46EC95BF 1189909951  1189909951  1189909951           0
@ 7D3ED6AF 2101270191  2101270191  2101270191           0
@ F93303FA 4180870138  -114097158  -114097158           0
@ 3CBF5538 1019172152  1019172152  1019172152           0
@  AA33E55  178470485   178470485   178470485           0
@ 9DC98665 2647230053 -1647737243 -1647737243           0
@ 9F53B948 2673064264 -1621903032 -1621903032           0
@ 899E9D6E 2308873582 -1986093714 -1986093714           0
@ E77CFD65 3883728229  -411239067  -411239067           0
@ 83AC2E30 2209099312 -2085867984 -2085867984           0
@ E35C834D 3814490957  -480476339  -480476339           0
@  3AF046F   61801583    61801583    61801583           0
@ 4CFBAB49 1291561801  1291561801  1291561801           0
@  A9446A7  177489575   177489575   177489575           0
@ B2E6CB80 3001469824 -1293497472 -1293497472           0
@ 193B07FD  423299069   423299069   423299069           0
@ A98791E0 2844234208 -1450733088 -1450733088           0
@ 8F092AA1 2399742625 -1895224671 -1895224671           0
@ 703A0C56 1882852438  1882852438  1882852438           0
@ C6574144 3327607108  -967360188  -967360188           0
@ 5D25AB71 1562749809  1562749809  1562749809           0
@ BD77F357 3178754903 -1116212393 -1116212393           0
@ 61A9A423 1638507555  1638507555  1638507555           0
@ 440BE9E1 1141631457  1141631457  1141631457           0
@ 79285CCB 2032688331  2032688331  2032688331           0
@ DA7961E5 3665388005  -629579291  -629579291           0
@ 90E045B7 2430617015 -1864350281 -1864350281           0
@ 89C42458 2311332952 -1983634344 -1983634344           0
@ 5964EDEB 1499786731  1499786731  1499786731           0
@ 6B975041 1805078593  1805078593  1805078593           0
@ C9DE9463 3386807395  -908159901  -908159901           0
@ 63302761 1664100193  1664100193  1664100193           0
@ 1F430123  524484899   524484899   524484899           0
@ 8128C92E 2166933806 -2128033490 -2128033490           0
@ E32EA2A6 3811484326  -483482970  -483482970           0
@ D7271A87 3609664135  -685303161  -685303161           0
@ ACD1CDB6 2899430838 -1395536458 -1395536458           0
@ DD31CF38 3711029048  -583938248  -583938248           0
@ 52553F30 1381318448  1381318448  1381318448           0
@ B416BE81 3021389441 -1273577855 -1273577855           0
@ 4BC7AA71 1271376497  1271376497  1271376497           0
@ 6912D8C7 1762842823  1762842823  1762842823           0
@ 48B2A494 1219667092  1219667092  1219667092           0
@ 42F0DF6A 1123082090  1123082090  1123082090           0
@ FFDB660B 4292568587    -2398709    -2398709           0
@ 9E6A0FB5 2657750965 -1637216331 -1637216331           0
@ BAFB4168 3137028456 -1157938840 -1157938840           0
@ 849BD52E 2224805166 -2070162130 -2070162130           0
@ D9C9D3FF 3653882879  -641084417  -641084417           0
@ F4EBF6AA 4109104810  -185862486  -185862486           0
@ E97CC1F9 3917267449  -377699847  -377699847           0
@ AB4448FA 2873379066 -1421588230 -1421588230           0
@ 4B1C8BBC 1260161980  1260161980  1260161980           0
@ AB6452BF 2875478719 -1419488577 -1419488577           0
@ 3D688F76 1030262646  1030262646  1030262646           0
@ 7B24426C 2065973868  2065973868  2065973868           0
@ A11218D5 2702317781 -1592649515 -1592649515           0
@ C568BB86 3311975302  -982991994  -982991994           0
@ 3A9C0549  983303497   983303497   983303497           0
@ 6B63C93E 1801701694  1801701694  1801701694           0
@ 89D577E1 2312468449 -1982498847 -1982498847           0
@ 53D7AC86 1406643334  1406643334  1406643334           0
@ D2785951 3531102545  -763864751  -763864751           0
@ D4CF017E 3570336126  -724631170  -724631170           0
@ 80B6D7E1 2159466465 -2135500831 -2135500831           0
@ FFD734E8 4292293864    -2673432    -2673432           0
@ F6D4614D 4141113677  -153853619  -153853619           0
@ EF91C92E 4019308846  -275658450  -275658450           0
@  D8D4A0A  227363338   227363338   227363338           0
@ F68CAE0B 4136414731  -158552565  -158552565           0
@ 3830E095  942727317   942727317   942727317           0
@ BCE6A616 3169232406 -1125734890 -1125734890           0
@ C73AA30D 3342508813  -952458483  -952458483           0
@ C7DBC974 3353069940  -941897356  -941897356           0
@ 5440189F 1413486751  1413486751  1413486751           0
@ 2CCD5F21  751656737   751656737   751656737           0
@ 46582028 1180180520  1180180520  1180180520           0
@ FB227EEC 4213341932   -81625364   -81625364           0
@ 2AB342DD  716391133   716391133   716391133           0
@ 269C5EF5  647782133   647782133   647782133           0
@ 30114AFB  806439675   806439675   806439675           0
@ 164B4E13  374033939   374033939   374033939           0
@ 913C73B2 2436658098 -1858309198 -1858309198           0
@ 3D7374F9 1030976761  1030976761  1030976761           0
@ first 100 random integers from stream(   6)
@ int32
@ 5F89E596 1602872726  1602872726  1602872726           0
@ C77205BA 3346138554  -948828742  -948828742           0
@ 53D3657F 1406363007  1406363007  1406363007           0
@ 2F9BB4B5  798733493   798733493   798733493           0
@ AB2F75EC 2872014316 -1422952980 -1422952980           0
@ EF48164E 4014478926  -280488370  -280488370           0
@ AE7929A5 2927176101 -1367791195 -1367791195           0
@ 9480854D 2491450701 -1803516595 -1803516595           0
@ CC0F148E 3423540366  -871426930  -871426930           0
@ 737CCE97 1937559191  1937559191  1937559191           0
@ 91F31B11 2448628497 -1846338799 -1846338799           0
@ 9DC7E8F2 2647124210 -1647843086 -1647843086           0
@ 94D259A9 2496813481 -1798153815 -1798153815           0
@ A61D7D33 2786950451 -1508016845 -1508016845           0
@ A393D277 2744373879 -1550593417 -1550593417           0
@ 8989121C 2307461660 -1987505636 -1987505636           0
@ C54DB52B 3310204203  -984763093  -984763093           0
@ 3558913C  894996796   894996796   894996796           0
@ CB31024D 3408986701  -885980595  -885980595           0
@ 6209EF4E 1644818254  1644818254  1644818254           0
@ B3A44BC0 3013888960 -1281078336 -1281078336           0
@ EEBA95A6 4005205414  -289761882  -289761882           0
@ 45AD31FF 1168978431  1168978431  1168978431           0
@ BA8567FE 3129305086 -1165662210 -1165662210           0
@   47AA3D    4696637     4696637     4696637           0
@ 815E8EAA 2170457770 -2124509526 -2124509526           0
@  419F595   68810133    68810133    68810133           0
@ 777959F8 2004441592  2004441592  2004441592           0
@ 72E8AD7A 1927851386  1927851386  1927851386           0
@ 766F01F2 1986986482  1986986482  1986986482           0
@ DD4BB699 3712726681  -582240615  -582240615           0
@ BE2AB644 3190470212 -1104497084 -1104497084           0
@ 5EFBCFA5 1593560997  1593560997  1593560997           0
@ FD3FD8FA 4248819962   -46147334   -46147334           0
@ 2EE608B8  786827448   786827448   786827448           0
@  66494CF  107254991   107254991   107254991           0
@ 5B820F55 1535250261  1535250261  1535250261           0
@  52604F9   86377721    86377721    86377721           0
@ E164B2D2 3781472978  -513494318  -513494318           0
@ 33B05447  867193927   867193927   867193927           0
@ 89915097 2308001943 -1986965353 -1986965353           0
@ 22A3DD98  581164440   581164440   581164440           0
@ 95FE486E 2516469870 -1778497426 -1778497426           0
@ C2243D94 3257154964 -1037812332 -1037812332           0
@ 552EDB1B 1429134107  1429134107  1429134107           0
@ DA689E1D 3664289309  -630677987  -630677987           0
@ 877E5349 2273203017 -2021764279 -2021764279           0
@ 2F14D3AB  789894059   789894059   789894059           0
@ 99D21C43 2580683843 -1714283453 -1714283453           0
@ 7E95B5A8 2123740584  2123740584  2123740584           0
@ 6D7AE634 1836770868  1836770868  1836770868           0
@  E2A0248  237634120   237634120   237634120           0
@ 4649E1E2 1179247074  1179247074  1179247074           0
@ 5AA2B79F 1520613279  1520613279  1520613279           0
@ E8F4D367 3908359015  -386608281  -386608281           0
@ F13F560E 4047459854  -247507442  -247507442           0
@ 24B395C1  615749057   615749057   615749057           0
@ C6557849 3327490121  -967477175  -967477175           0
@ F94F20E1 4182712545  -112254751  -112254751           0
@ 44AD4168 1152205160  1152205160  1152205160           0
@ 62ACB3EC 1655485420  1655485420  1655485420           0
@ AADF4F8C 2866761612 -1428205684 -1428205684           0
@ 2E4EFC4D  776928333   776928333   776928333           0
@ 6742AF89 1732423561  1732423561  1732423561           0
@ F7FCA187 4160528775  -134438521  -134438521           0
@ EF3455F8 4013184504  -281782792  -281782792           0
@ A342E236 2739069494 -1555897802 -1555897802           0
@ A863EAA1 2825120417 -1469846879 -1469846879           0
@ 7DEB63DD 2112578525  2112578525  2112578525           0
@  B3C4ECA  188501706   188501706   188501706           0
@ 8B14D43A 2333398074 -1961569222 -1961569222           0
@ 164B4480  374031488   374031488   374031488           0
@ B891EA1F 3096570399 -1198396897 -1198396897           0
@ BD6F5681 3178190465 -1116776831 -1116776831           0
@ 18B73E47  414662215   414662215   414662215           0
@ BDAA6978 3182061944 -1112905352 -1112905352           0
@ BD3A749D 3174724765 -1120242531 -1120242531           0
@ FFF21B9A 4294056858     -910438     -910438           0
@ F4A35F3F 4104347455  -190619841  -190619841           0
@ 889B3999 2291874201 -2003093095 -2003093095           0
@ 3BC824A8 1002972328  1002972328  1002972328           0
@ 18351A68  406133352   406133352   406133352           0
@ AF06D547 2936460615 -1358506681 -1358506681           0
@ AB34D3A1 2872365985 -1422601311 -1422601311           0
@  DE17BB4  232881076   232881076   232881076           0
@ DEEF2FAF 3740217263  -554750033  -554750033           0
@ 327676A4  846624420   846624420   846624420           0
@  863E507  140764423   140764423   140764423           0
@ A5792CA6 2776181926 -1518785370 -1518785370           0
@ 1FF79261  536318561   536318561   536318561           0
@ E7CAA9EC 3888818668  -406148628  -406148628           0
@ B2C72361 2999395169 -1295572127 -1295572127           0
@ 30CA6976  818571638   818571638   818571638           0
@ 3EB19A9A 1051826842  1051826842  1051826842           0
@ C26C1494 3261863060 -1033104236 -1033104236           0
@ 5E9CC0F9 1587331321  1587331321  1587331321           0
@ B4DE00E3 3034448099 -1260519197 -1260519197           0
@ 50B38CA7 1353944231  1353944231  1353944231           0
@ 2176EF0C  561442572   561442572   561442572           0
@ D1501304 3511685892  -783281404  -783281404           0
@ first 100 random integers from stream(   7)
@ int32
@ ACC99C34 2898893876 -1396073420 -1396073420           0
@ 17BE4FAE  398348206   398348206   398348206           0
@ 69871D7D 1770462589  1770462589  1770462589           0
@ 54A22FCF 1419915215  1419915215  1419915215           0
@ 25620E68  627183208   627183208   627183208           0
@ 913BC1FB 2436612603 -1858354693 -1858354693           0
@ 528C220E 1384915470  1384915470  1384915470           0
@ 2D17372B  756496171   756496171   756496171           0
@ F88CA591 4169966993  -125000303  -125000303           0
@ 8E14C7B3 2383726515 -1911240781 -1911240781           0
@ E73B8807 3879438343  -415528953  -415528953           0
@ CB09449E 3406382238  -888585058  -888585058           0
@ 4E1A2233 1310335539  1310335539  1310335539           0
@ C37570C0 3279253696 -1015713600 -1015713600           0
@ 6C4021A3 1816142243  1816142243  1816142243           0
@ 1C1CCE31  471649841   471649841   471649841           0
@ 998B1BFD 2576030717 -1718936579 -1718936579           0
@ 57A605F4 1470498292  1470498292  1470498292           0
@ FA471E9B 4198964891   -96002405   -96002405           0
@ FD363A95 4248189589   -46777707   -46777707           0
@ CC627AE1 3429006049  -865961247  -865961247           0
@  2E70CFD   48696573    48696573    48696573           0
@ 5B13E129 1528029481  1528029481  1528029481           0
@ 1900093C  419432764   419432764   419432764           0
@ 61C8ABDC 1640541148  1640541148  1640541148           0
@ 35A1BE4C  899792460   899792460   899792460           0
@ 323ACD55  842714453   842714453   842714453           0
@ 26E1D453  652334163   652334163   652334163           0
@ F63A2765 4131006309  -163960987  -163960987           0
@ 4E9D400A 1318928394  1318928394  1318928394           0
@ 7597DACC 1972886220  1972886220  1972886220           0
@ F0AF6193 4038025619  -256941677  -256941677           0
@ 271E77C7  656308167   656308167   656308167           0
@ 5195073E 1368721214  1368721214  1368721214           0
@ 25A47DE3  631537123   631537123   631537123           0
@ 2639F0D7  641331415   641331415   641331415           0
@ D73B308B 3610980491  -683986805  -683986805           0
@ FD639AB6 4251163318   -43803978   -43803978           0
@ 9DDC2516 2648450326 -1646516970 -1646516970           0
@ 2D8F3A24  764361252   764361252   764361252           0
@ 37F74D3E  938954046   938954046   938954046           0
@ 4DC0548C 1304450188  1304450188  1304450188           0
@ C92CFD26 3375168806  -919798490  -919798490           0
@ 672D3F0B 1731018507  1731018507  1731018507           0
@ 1508A58E  352888206   352888206   352888206           0
@ D072162F 3497137711  -797829585  -797829585           0
@ 4DAAFF5C 1303052124  1303052124  1303052124           0
@ C5294E79 3307818617  -987148679  -987148679           0
@ 39FF546F  973034607   973034607   973034607           0
@ 68849BCE 1753521102  1753521102  1753521102           0
@ 276B3B56  661338966   661338966   661338966           0
@ 999000FE 2576351486 -1718615810 -1718615810           0
@ 89362A9A 2302028442 -1992938854 -1992938854           0
@ 9BCDB8BA 2613950650 -1681016646 -1681016646           0
@ 1BDFACE4  467643620   467643620   467643620           0
@ 1B70C56F  460375407   460375407   460375407           0
@ E096650E 3767952654  -527014642  -527014642           0
@ 38A67773  950433651   950433651   950433651           0
@ D730E8E6 3610306790  -684660506  -684660506           0
@ 124BA4B4  306947252   306947252   306947252           0
@ E1EEE893 3790530707  -504436589  -504436589           0
@ F110FBB4 4044422068  -250545228  -250545228           0
@ 412B9350 1093374800  1093374800  1093374800           0
@ 7E04E0A9 2114248873  2114248873  2114248873           0
@ 5D73BB2F 1567865647  1567865647  1567865647           0
@ E1B0DC7E 3786464382  -508502914  -508502914           0
@  A3E57AE  171857838   171857838   171857838           0
@ 3568260C  896017932   896017932   896017932           0
@ 97255068 2535805032 -1759162264 -1759162264           0
@ 67342771 1731471217  1731471217  1731471217           0
@ 81C4CACB 2177157835 -2117809461 -2117809461           0
@ 67D2BEF9 1741864697  1741864697  1741864697           0
@ 95786E8F 2507697807 -1787269489 -1787269489           0
@ A5E053CA 2782942154 -1512025142 -1512025142           0
@ 21928A34  563251764   563251764   563251764           0
@ E5AD45A9 3853338025  -441629271  -441629271           0
@ 61A3802E 1638105134  1638105134  1638105134           0
@ AE182534 2920817972 -1374149324 -1374149324           0
@ 78E87577 2028500343  2028500343  2028500343           0
@ BDA5C4F8 3181757688 -1113209608 -1113209608           0
@ CA828EE3 3397553891  -897413405  -897413405           0
@ 32D5BB2C  852867884   852867884   852867884           0
@ 1D290D41  489229633   489229633   489229633           0
@ D7128B74 3608316788  -686650508  -686650508           0
@ 644D9F88 1682808712  1682808712  1682808712           0
@ 2A12AE81  705867393   705867393   705867393           0
@ DF6268BA 3747768506  -547198790  -547198790           0
@  A6F919C  175083932   175083932   175083932           0
@ 2EEAF04D  787148877   787148877   787148877           0
@ FB2AD7E3 4213888995   -81078301   -81078301           0
@  D0E5DDD  219045341   219045341   219045341           0
@ 334F2656  860825174   860825174   860825174           0
@ B8BC9747 3099367239 -1195600057 -1195600057           0
@ AEA5A725 2930091813 -1364875483 -1364875483           0
@ 8FB4264C 2410948172 -1884019124 -1884019124           0
@ E07EBFD5 3766403029  -528564267  -528564267           0
@ D8EC956B 3639383403  -655583893  -655583893           0
@ 778CA055 2005704789  2005704789  2005704789           0
@ 795A8692 2035975826  2035975826  2035975826           0
@ 3E03C83F 1040435263  1040435263  1040435263           0
@ first 100 random integers from stream(   8)
@ int32
@ 51F01362 1374688098  1374688098  1374688098           0
@ 8F473BDD 2403810269 -1891157027 -1891157027           0
@ 7EE4A231 2128912945  2128912945  2128912945           0
@ 9B062CE4 2600873188 -1694094108 -1694094108           0
@ FD3A5D6C 4248460652   -46506644   -46506644           0
@ 48FE64D4 1224631508  1224631508  1224631508           0
@ F40CCE1E 4094479902  -200487394  -200487394           0
@ 63376416 1664574486  1664574486  1664574486           0
@ A051746D 2689692781 -1605274515 -1605274515           0
@ 87FBAED2 2281418450 -2013548846 -2013548846           0
@ 333CFBF4  859634676   859634676   859634676           0
@ D8FEA229 3640566313  -654400983  -654400983           0
@ F0852C14 4035259412  -259707884  -259707884           0
@ 5A125FD7 1511153623  1511153623  1511153623           0
@ 58F0DF9A 1492180890  1492180890  1492180890           0
@   323015    3289109     3289109     3289109           0
@ 3A2586CE  975537870   975537870   975537870           0
@ 46944D02 1184124162  1184124162  1184124162           0
@ C904DF95 3372539797  -922427499  -922427499           0
@ 4130E91E 1093724446  1093724446  1093724446           0
@ BDDDAC46 3185421382 -1109545914 -1109545914           0
@ B23E6CCE 2990435534 -1304531762 -1304531762           0
@ F76A9717 4150957847  -144009449  -144009449           0
@ 5E544B9A 1582582682  1582582682  1582582682           0
@ 8D688448 2372437064 -1922530232 -1922530232           0
@ 23B99A70  599366256   599366256   599366256           0
@ D6C6CBD1 3603352529  -691614767  -691614767           0
@ 5E25A7EF 1579526127  1579526127  1579526127           0
@ 7CBBEC5A 2092690522  2092690522  2092690522           0
@ 1E6FFA13  510654995   510654995   510654995           0
@ 62B34B82 1655917442  1655917442  1655917442           0
@ C565457C 3311748476  -983218820  -983218820           0
@ 8813644D 2282972237 -2011995059 -2011995059           0
@ DEA4331C 3735302940  -559664356  -559664356           0
@ 5274FD73 1383398771  1383398771  1383398771           0
@ B17A9960 2977601888 -1317365408 -1317365408           0
@ 9E59810C 2656665868 -1638301428 -1638301428           0
@  61EDCF2  102685938   102685938   102685938           0
@ 4B7F1B5E 1266621278  1266621278  1266621278           0
@ F4D5D19A 4107653530  -187313766  -187313766           0
@ DB78BA5B 3682122331  -612844965  -612844965           0
@ D04A206B 3494518891  -800448405  -800448405           0
@ 3D00E94D 1023469901  1023469901  1023469901           0
@ B36BCD15 3010186517 -1284780779 -1284780779           0
@ C84AEE3F 3360353855  -934613441  -934613441           0
@ 96FA640B 2532992011 -1761975285 -1761975285           0
@ B7BB557A 3082507642 -1212459654 -1212459654           0
@ E949C92E 3913926958  -381040338  -381040338           0
@ 2CC96F3D  751398717   751398717   751398717           0
@ EAFD1274 3942453876  -352513420  -352513420           0
@ 7FD29478 2144507000  2144507000  2144507000           0
@ 283F8318  675250968   675250968   675250968           0
@ 3A1F70C0  975139008   975139008   975139008           0
@ 15610540  358679872   358679872   358679872           0
@ E449146B 3829994603  -464972693  -464972693           0
@ 2DC6E437  768009271   768009271   768009271           0
@ FF4B4F09 4283125513   -11841783   -11841783           0
@ 86FCDCD3 2264718547 -2030248749 -2030248749           0
@ 74E3C5FA 1961084410  1961084410  1961084410           0
@ 91D13427 2446406695 -1848560601 -1848560601           0
@ 4F9FE2E7 1335878375  1335878375  1335878375           0
@ B0E71297 2967933591 -1327033705 -1327033705           0
@ C718C972 3340290418  -954676878  -954676878           0
@ C8931222 3365081634  -929885662  -929885662           0
@ 5326FBE4 1395063780  1395063780  1395063780           0
@ FEBB2FC9 4273680329   -21286967   -21286967           0
@ 61BCACB3 1639754931  1639754931  1639754931           0
@ 5DB5E8C6 1572202694  1572202694  1572202694           0
@ 271FAF25  656387877   656387877   656387877           0
@ EC596CDD 3965283549  -329683747  -329683747           0
@  4D9EEEC   81391340    81391340    81391340           0
@ 220B7C2E  571178030   571178030   571178030           0
@ C6E87EEA 3337125610  -957841686  -957841686           0
@ 89E0A386 2313200518 -1981766778 -1981766778           0
@ C36BFE57 3278634583 -1016332713 -1016332713           0
@ 52165D5F 1377197407  1377197407  1377197407           0
@ 8AEC305B 2330734683 -1964232613 -1964232613           0
@ 6B0EB40A 1796125706  1796125706  1796125706           0
@ 7BBD4317 2076001047  2076001047  2076001047           0
@ 2E5000F7  776995063   776995063   776995063           0
@ 9A987DF3 2593684979 -1701282317 -1701282317           0
@ 976195A7 2539754919 -1755212377 -1755212377           0
@ 60494118 1615413528  1615413528  1615413528           0
@ 971D0B94 2535263124 -1759704172 -1759704172           0
@ BE7CD760 3195852640 -1099114656 -1099114656           0
@ BB5278CF 3142744271 -1152223025 -1152223025           0
@ 721D7D84 1914535300  1914535300  1914535300           0
@ D136FE9F 3510042271  -784925025  -784925025           0
@ 81861AB7 2173049527 -2121917769 -2121917769           0
@ D89DE44E 3634226254  -660741042  -660741042           0
@ FC8E3B0B 4237179659   -57787637   -57787637           0
@  637F05F  104329311   104329311   104329311           0
@ DA9898A4 3667433636  -627533660  -627533660           0
@ C4D92B39 3302566713  -992400583  -992400583           0
@ 87D4165A 2278823514 -2016143782 -2016143782           0
@ E12D4B0D 3777841933  -517125363  -517125363           0
@ 4EDBBFBE 1323024318  1323024318  1323024318           0
@ 89E589FB 2313521659 -1981445637 -1981445637           0
@ BB9E5D7E 3147718014 -1147249282 -1147249282           0
@ 8A4DBEDF 2320350943 -1974616353 -1974616353           0
@ first 100 random integers from stream(   9)
@ int32
@ F6313895 4130420885  -164546411  -164546411           0
@ 8B41B0DB 2336338139 -1958629157 -1958629157           0
@ FB830671 4219668081   -75299215   -75299215           0
@ 3582899E  897747358   897747358   897747358           0
@ 6854A605 1750377989  1750377989  1750377989           0
@ F53A88E2 4114254050  -180713246  -180713246           0
@ 6217E694 1645733524  1645733524  1645733524           0
@ DE6B6A4E 3731581518  -563385778  -563385778           0
@ BBA436E4 3148101348 -1146865948 -1146865948           0
@ 2E38535F  775443295   775443295   775443295           0
@ 55A4466D 1436829293  1436829293  1436829293           0
@ 85EEEF1D 2247028509 -2047938787 -2047938787           0
@ 7DB9BFDA 2109325274  2109325274  2109325274           0
@ C462E1E5 3294814693 -1000152603 -1000152603           0
@ DEC00868 3737127016  -557840280  -557840280           0
@ 1CEA3318  485110552   485110552   485110552           0
@ 8D4D2C8F 2370645135 -1924322161 -1924322161           0
@ 82AD54D8 2192397528 -2102569768 -2102569768           0
@ 8D32FA72 2368928370 -1926038926 -1926038926           0
@ D24242DA 3527557850  -767409446  -767409446           0
@ B725D0BF 3072708799 -1222258497 -1222258497           0
@ 9EE18737 2665580343 -1629386953 -1629386953           0
@ BF4A4161 3209314657 -1085652639 -1085652639           0
@  7A7C6A5  128435877   128435877   128435877           0
@ CF500DD8 3478130136  -816837160  -816837160           0
@ 3DB3B827 1035188263  1035188263  1035188263           0
@  F708C3D  259034173   259034173   259034173           0
@ 5FC6A618 1606854168  1606854168  1606854168           0
@ FE78D1FD 4269330941   -25636355   -25636355           0
@ B0003260 2952802912 -1342164384 -1342164384           0
@ 749F47AF 1956595631  1956595631  1956595631           0
@ 529447A9 1385449385  1385449385  1385449385           0
@ 9E6029E1 2657102305 -1637864991 -1637864991           0
@ E8D88D3B 3906506043  -388461253  -388461253           0
@ 9CFE3C35 2633907253 -1661060043 -1661060043           0
@ 221F5008  572477448   572477448   572477448           0
@ 1EE059B6  518019510   518019510   518019510           0
@ CE36B67D 3459692157  -835275139  -835275139           0
@ F815B62E 4162172462  -132794834  -132794834           0
@ 57E55643 1474647619  1474647619  1474647619           0
@ F8F5AB66 4176849766  -118117530  -118117530           0
@ CFDAA468 3487212648  -807754648  -807754648           0
@ B7873F0D 3079094029 -1215873267 -1215873267           0
@ 65612FDE 1700868062  1700868062  1700868062           0
@ F5011A7B 4110490235  -184477061  -184477061           0
@ C2003039 3254792249 -1040175047 -1040175047           0
@ 8C870E6F 2357661295 -1937306001 -1937306001           0
@ D9E6AD01 3655773441  -639193855  -639193855           0
@ 3CE7480D 1021790221  1021790221  1021790221           0
@ 3A2076A2  975206050   975206050   975206050           0
@ 4D600B97 1298140055  1298140055  1298140055           0
@ EA75B7EA 3933583338  -361383958  -361383958           0
@ 5465C274 1415955060  1415955060  1415955060           0
@ D9FDDBA6 3657292710  -637674586  -637674586           0
@ 178E8CE6  395218150   395218150   395218150           0
